Bezirk,Ortsteil,Gender,Nationality,Age group,Frequency
Tempelhof-Schöneberg,Lichtenrade,1,D,25_30,902
Tempelhof-Schöneberg,Lichtenrade,1,D,30_35,968
Tempelhof-Schöneberg,Lichtenrade,1,D,35_40,1180
Tempelhof-Schöneberg,Lichtenrade,1,D,40_45,1106
Tempelhof-Schöneberg,Lichtenrade,1,D,45_50,1149
Tempelhof-Schöneberg,Lichtenrade,1,D,50_55,1727
Tempelhof-Schöneberg,Lichtenrade,1,D,55_60,1852
Tempelhof-Schöneberg,Lichtenrade,1,D,60_65,1485
Tempelhof-Schöneberg,Lichtenrade,1,D,65_70,1313
Tempelhof-Schöneberg,Lichtenrade,1,D,70_75,1325
Tempelhof-Schöneberg,Lichtenrade,1,D,75_80,1516
Tempelhof-Schöneberg,Lichtenrade,1,D,80_85,1182
Tempelhof-Schöneberg,Lichtenrade,1,D,85_90,436
Tempelhof-Schöneberg,Lichtenrade,1,D,90_95,98
Tempelhof-Schöneberg,Lichtenrade,1,D,95 und älter,17
Tempelhof-Schöneberg,Lichtenrade,2,A,00_05,186
Tempelhof-Schöneberg,Lichtenrade,2,A,05_10,163
Tempelhof-Schöneberg,Lichtenrade,2,A,10_15,174
Tempelhof-Schöneberg,Lichtenrade,2,A,15_20,169
Tempelhof-Schöneberg,Lichtenrade,2,A,20_25,177
Tempelhof-Schöneberg,Lichtenrade,2,A,25_30,287
Tempelhof-Schöneberg,Lichtenrade,2,A,30_35,294
Tempelhof-Schöneberg,Lichtenrade,2,A,35_40,359
Tempelhof-Schöneberg,Lichtenrade,2,A,40_45,342
Tempelhof-Schöneberg,Lichtenrade,2,A,45_50,252
Tempelhof-Schöneberg,Lichtenrade,2,A,50_55,256
Tempelhof-Schöneberg,Lichtenrade,2,A,55_60,175
Tempelhof-Schöneberg,Lichtenrade,2,A,60_65,107
Tempelhof-Schöneberg,Lichtenrade,2,A,65_70,120
Tempelhof-Schöneberg,Lichtenrade,2,A,70_75,112
Tempelhof-Schöneberg,Lichtenrade,2,A,75_80,55
Tempelhof-Schöneberg,Lichtenrade,2,A,80_85,34
Tempelhof-Schöneberg,Lichtenrade,2,A,85_90,23
Tempelhof-Schöneberg,Lichtenrade,2,A,90_95,6
Tempelhof-Schöneberg,Lichtenrade,2,A,95 und älter,4
Tempelhof-Schöneberg,Lichtenrade,2,D,00_05,1030
Tempelhof-Schöneberg,Lichtenrade,2,D,05_10,1054
Tempelhof-Schöneberg,Lichtenrade,2,D,10_15,1083
Tempelhof-Schöneberg,Lichtenrade,2,D,15_20,1015
Tempelhof-Schöneberg,Lichtenrade,2,D,20_25,983
Tempelhof-Schöneberg,Lichtenrade,2,D,25_30,811
Tempelhof-Schöneberg,Lichtenrade,2,D,30_35,1062
Tempelhof-Schöneberg,Lichtenrade,2,D,35_40,1243
Tempelhof-Schöneberg,Lichtenrade,2,D,40_45,1229
Tempelhof-Schöneberg,Lichtenrade,2,D,45_50,1274
Tempelhof-Schöneberg,Lichtenrade,2,D,50_55,1826
Tempelhof-Schöneberg,Lichtenrade,2,D,55_60,2007
Tempelhof-Schöneberg,Lichtenrade,2,D,60_65,1615
Tempelhof-Schöneberg,Lichtenrade,2,D,65_70,1582
Tempelhof-Schöneberg,Lichtenrade,2,D,70_75,1520
Tempelhof-Schöneberg,Lichtenrade,2,D,75_80,1819
Tempelhof-Schöneberg,Lichtenrade,2,D,80_85,1589
Tempelhof-Schöneberg,Lichtenrade,2,D,85_90,615
Tempelhof-Schöneberg,Lichtenrade,2,D,90_95,293
Tempelhof-Schöneberg,Lichtenrade,2,D,95 und älter,85
Neukölln,Neukölln,1,A,00_05,697
Neukölln,Neukölln,1,A,05_10,726
Neukölln,Neukölln,1,A,10_15,635
Neukölln,Neukölln,1,A,15_20,650
Neukölln,Neukölln,1,A,20_25,1736
Neukölln,Neukölln,1,A,25_30,3761
Neukölln,Neukölln,1,A,30_35,4981
Neukölln,Neukölln,1,A,35_40,4111
Neukölln,Neukölln,1,A,40_45,3141
Neukölln,Neukölln,1,A,45_50,2578
Neukölln,Neukölln,1,A,50_55,2051
Neukölln,Neukölln,1,A,55_60,1741
Neukölln,Neukölln,1,A,60_65,1140
Neukölln,Neukölln,1,A,65_70,685
Neukölln,Neukölln,1,A,70_75,604
Neukölln,Neukölln,1,A,75_80,466
Neukölln,Neukölln,1,A,80_85,325
Neukölln,Neukölln,1,A,85_90,118
Neukölln,Neukölln,1,A,90_95,28
Neukölln,Neukölln,1,A,95 und älter,3
Neukölln,Neukölln,1,D,00_05,3455
Neukölln,Neukölln,1,D,05_10,3046
Neukölln,Neukölln,1,D,10_15,2724
Neukölln,Neukölln,1,D,15_20,2524
Neukölln,Neukölln,1,D,20_25,2816
Neukölln,Neukölln,1,D,25_30,4221
Neukölln,Neukölln,1,D,30_35,6356
Neukölln,Neukölln,1,D,35_40,5890
Neukölln,Neukölln,1,D,40_45,4385
Neukölln,Neukölln,1,D,45_50,3081
Neukölln,Neukölln,1,D,50_55,3294
Neukölln,Neukölln,1,D,55_60,3580
Neukölln,Neukölln,1,D,60_65,2713
Neukölln,Neukölln,1,D,65_70,2007
Neukölln,Neukölln,1,D,70_75,1434
Neukölln,Neukölln,1,D,75_80,1176
Neukölln,Neukölln,1,D,80_85,783
Neukölln,Neukölln,1,D,85_90,320
Neukölln,Neukölln,1,D,90_95,82
Neukölln,Neukölln,1,D,95 und älter,16
Neukölln,Neukölln,2,A,00_05,710
Neukölln,Neukölln,2,A,05_10,714
Neukölln,Neukölln,2,A,10_15,626
Neukölln,Neukölln,2,A,15_20,599
Neukölln,Neukölln,2,A,20_25,1381
Neukölln,Neukölln,2,A,25_30,3697
Neukölln,Neukölln,2,A,30_35,4627
Neukölln,Neukölln,2,A,35_40,3430
Neukölln,Neukölln,2,A,40_45,2565
Neukölln,Neukölln,2,A,45_50,1973
Neukölln,Neukölln,2,A,50_55,1661
Neukölln,Neukölln,2,A,55_60,1413
Neukölln,Neukölln,2,A,60_65,955
Neukölln,Neukölln,2,A,65_70,877
Neukölln,Neukölln,2,A,70_75,831
Neukölln,Neukölln,2,A,75_80,505
Neukölln,Neukölln,2,A,80_85,325
Neukölln,Neukölln,2,A,85_90,103
Neukölln,Neukölln,2,A,90_95,35
Neukölln,Neukölln,2,A,95 und älter,15
Neukölln,Neukölln,2,D,00_05,3357
Neukölln,Neukölln,2,D,05_10,2880
Neukölln,Neukölln,2,D,10_15,2792
Neukölln,Neukölln,2,D,15_20,2458
Neukölln,Neukölln,2,D,20_25,2948
Neukölln,Neukölln,2,D,25_30,5177
Neukölln,Neukölln,2,D,30_35,7300
Neukölln,Neukölln,2,D,35_40,6013
Neukölln,Neukölln,2,D,40_45,3937
Neukölln,Neukölln,2,D,45_50,2401
Neukölln,Neukölln,2,D,50_55,2565
Neukölln,Neukölln,2,D,55_60,2882
Neukölln,Neukölln,2,D,60_65,2269
Neukölln,Neukölln,2,D,65_70,1812
Neukölln,Neukölln,2,D,70_75,1334
Neukölln,Neukölln,2,D,75_80,1216
Neukölln,Neukölln,2,D,80_85,1119
Neukölln,Neukölln,2,D,85_90,626
Neukölln,Neukölln,2,D,90_95,311
Neukölln,Neukölln,2,D,95 und älter,117
Neukölln,Britz,1,A,00_05,166
Neukölln,Britz,1,A,05_10,156
Neukölln,Britz,1,A,10_15,152
Neukölln,Britz,1,A,15_20,134
Neukölln,Britz,1,A,20_25,406
Neukölln,Britz,1,A,25_30,618
Neukölln,Britz,1,A,30_35,706
Neukölln,Britz,1,A,35_40,527
Neukölln,Britz,1,A,40_45,465
Neukölln,Britz,1,A,45_50,409
Neukölln,Britz,1,A,50_55,354
Neukölln,Britz,1,A,55_60,292
Neukölln,Britz,1,A,60_65,207
Neukölln,Britz,1,A,65_70,91
Neukölln,Britz,1,A,70_75,102
Neukölln,Britz,1,A,75_80,74
Neukölln,Britz,1,A,80_85,44
Neukölln,Britz,1,A,85_90,9
Neukölln,Britz,1,A,90_95,10
Neukölln,Britz,1,A,95 und älter,3
Neukölln,Britz,1,D,00_05,919
Neukölln,Britz,1,D,05_10,911
Neukölln,Britz,1,D,10_15,811
Neukölln,Britz,1,D,15_20,728
Neukölln,Britz,1,D,20_25,867
Neukölln,Britz,1,D,25_30,1061
Neukölln,Britz,1,D,30_35,1112
Neukölln,Britz,1,D,35_40,1058
Neukölln,Britz,1,D,40_45,899
Neukölln,Britz,1,D,45_50,860
Neukölln,Britz,1,D,50_55,1143
Neukölln,Britz,1,D,55_60,1429
Neukölln,Britz,1,D,60_65,1169
Neukölln,Britz,1,D,65_70,936
Neukölln,Britz,1,D,70_75,806
Neukölln,Britz,1,D,75_80,741
Neukölln,Britz,1,D,80_85,564
Neukölln,Britz,1,D,85_90,255
Neukölln,Britz,1,D,90_95,53
Neukölln,Britz,1,D,95 und älter,13
Neukölln,Britz,2,A,00_05,145
Neukölln,Britz,2,A,05_10,168
Neukölln,Britz,2,A,10_15,121
Neukölln,Britz,2,A,15_20,126
Neukölln,Britz,2,A,20_25,248
Neukölln,Britz,2,A,25_30,491
Neukölln,Britz,2,A,30_35,506
Neukölln,Britz,2,A,35_40,398
Neukölln,Britz,2,A,40_45,391
Neukölln,Britz,2,A,45_50,319
Neukölln,Britz,2,A,50_55,342
Neukölln,Britz,2,A,55_60,240
Neukölln,Britz,2,A,60_65,175
Neukölln,Britz,2,A,65_70,152
Neukölln,Britz,2,A,70_75,157
Neukölln,Britz,2,A,75_80,78
Neukölln,Britz,2,A,80_85,38
Neukölln,Britz,2,A,85_90,25
Neukölln,Britz,2,A,90_95,3
Neukölln,Britz,2,D,00_05,865
Neukölln,Britz,2,D,05_10,806
Neukölln,Britz,2,D,10_15,727
Neukölln,Britz,2,D,15_20,707
Neukölln,Britz,2,D,20_25,886
Neukölln,Britz,2,D,25_30,1041
Neukölln,Britz,2,D,30_35,1132
Neukölln,Britz,2,D,35_40,1047
Neukölln,Britz,2,D,40_45,864
Neukölln,Britz,2,D,45_50,861
Neukölln,Britz,2,D,50_55,1202
Neukölln,Britz,2,D,55_60,1451
Neukölln,Britz,2,D,60_65,1202
Neukölln,Britz,2,D,65_70,1065
Neukölln,Britz,2,D,70_75,955
Neukölln,Britz,2,D,75_80,950
Neukölln,Britz,2,D,80_85,903
Neukölln,Britz,2,D,85_90,470
Neukölln,Britz,2,D,90_95,251
Neukölln,Britz,2,D,95 und älter,78
Neukölln,Buckow,1,A,00_05,140
Neukölln,Buckow,1,A,05_10,130
Neukölln,Buckow,1,A,10_15,141
Neukölln,Buckow,1,A,15_20,119
Neukölln,Buckow,1,A,20_25,215
Neukölln,Buckow,1,A,25_30,311
Neukölln,Buckow,1,A,30_35,372
Neukölln,Buckow,1,A,35_40,314
Neukölln,Buckow,1,A,40_45,313
Neukölln,Buckow,1,A,45_50,294
Neukölln,Buckow,1,A,50_55,266
Neukölln,Buckow,1,A,55_60,201
Neukölln,Buckow,1,A,60_65,121
Neukölln,Buckow,1,A,65_70,76
Neukölln,Buckow,1,A,70_75,56
Neukölln,Buckow,1,A,75_80,56
Neukölln,Buckow,1,A,80_85,41
Neukölln,Buckow,1,A,85_90,9
Neukölln,Buckow,1,A,90_95,3
Neukölln,Buckow,1,D,00_05,798
Neukölln,Buckow,1,D,05_10,848
Neukölln,Buckow,1,D,10_15,771
Neukölln,Buckow,1,D,15_20,811
Neukölln,Buckow,1,D,20_25,829
Neukölln,Buckow,1,D,25_30,823
Neukölln,Buckow,1,D,30_35,854
Neukölln,Buckow,1,D,35_40,838
Neukölln,Buckow,1,D,40_45,787
Neukölln,Buckow,1,D,45_50,806
Neukölln,Buckow,1,D,50_55,1228
Neukölln,Buckow,1,D,55_60,1321
Neukölln,Buckow,1,D,60_65,1109
Neukölln,Buckow,1,D,65_70,1007
Neukölln,Buckow,1,D,70_75,989
Neukölln,Buckow,1,D,75_80,1117
Neukölln,Buckow,1,D,80_85,854
Neukölln,Buckow,1,D,85_90,346
Neukölln,Buckow,1,D,90_95,92
Neukölln,Buckow,1,D,95 und älter,9
Neukölln,Buckow,2,A,00_05,136
Neukölln,Buckow,2,A,05_10,109
Neukölln,Buckow,2,A,10_15,105
Neukölln,Buckow,2,A,15_20,109
Neukölln,Buckow,2,A,20_25,216
Neukölln,Buckow,2,A,25_30,298
Neukölln,Buckow,2,A,30_35,332
Neukölln,Buckow,2,A,35_40,345
Neukölln,Buckow,2,A,40_45,279
Neukölln,Buckow,2,A,45_50,278
Neukölln,Buckow,2,A,50_55,258
Neukölln,Buckow,2,A,55_60,161
Neukölln,Buckow,2,A,60_65,132
Neukölln,Buckow,2,A,65_70,92
Neukölln,Buckow,2,A,70_75,95
Neukölln,Buckow,2,A,75_80,55
Neukölln,Buckow,2,A,80_85,53
Neukölln,Buckow,2,A,85_90,9
Neukölln,Buckow,2,A,90_95,3
Neukölln,Buckow,2,A,95 und älter,3
Neukölln,Buckow,2,D,00_05,773
Neukölln,Buckow,2,D,05_10,806
Neukölln,Buckow,2,D,10_15,744
Neukölln,Buckow,2,D,15_20,725
Neukölln,Buckow,2,D,20_25,766
Neukölln,Buckow,2,D,25_30,795
Neukölln,Buckow,2,D,30_35,845
Neukölln,Buckow,2,D,35_40,783
Neukölln,Buckow,2,D,40_45,826
Neukölln,Buckow,2,D,45_50,833
Neukölln,Buckow,2,D,50_55,1273
Neukölln,Buckow,2,D,55_60,1500
Neukölln,Buckow,2,D,60_65,1213
Neukölln,Buckow,2,D,65_70,1232
Neukölln,Buckow,2,D,70_75,1216
Neukölln,Buckow,2,D,75_80,1400
Neukölln,Buckow,2,D,80_85,1145
Neukölln,Buckow,2,D,85_90,556
Neukölln,Buckow,2,D,90_95,184
Neukölln,Buckow,2,D,95 und älter,48
Neukölln,Rudow,1,A,00_05,100
Neukölln,Rudow,1,A,05_10,87
Neukölln,Rudow,1,A,10_15,94
Neukölln,Rudow,1,A,15_20,81
Neukölln,Rudow,1,A,20_25,175
Neukölln,Rudow,1,A,25_30,252
Neukölln,Rudow,1,A,30_35,248
Neukölln,Rudow,1,A,35_40,244
Neukölln,Rudow,1,A,40_45,261
Neukölln,Rudow,1,A,45_50,252
Neukölln,Rudow,1,A,50_55,205
Neukölln,Rudow,1,A,55_60,176
Neukölln,Rudow,1,A,60_65,99
Neukölln,Rudow,1,A,65_70,96
Neukölln,Rudow,1,A,70_75,79
Neukölln,Rudow,1,A,75_80,67
Neukölln,Rudow,1,A,80_85,34
Neukölln,Rudow,1,A,85_90,30
Neukölln,Rudow,1,D,00_05,943
Neukölln,Rudow,1,D,05_10,944
Neukölln,Rudow,1,D,10_15,849
Neukölln,Rudow,1,D,15_20,990
Neukölln,Rudow,1,D,20_25,961
Neukölln,Rudow,1,D,25_30,810
Neukölln,Rudow,1,D,30_35,812
Neukölln,Rudow,1,D,35_40,928
Neukölln,Rudow,1,D,40_45,913
Neukölln,Rudow,1,D,45_50,950
Neukölln,Rudow,1,D,50_55,1463
Neukölln,Rudow,1,D,55_60,1652
Neukölln,Rudow,1,D,60_65,1346
Neukölln,Rudow,1,D,65_70,1104
Neukölln,Rudow,1,D,70_75,1110
Neukölln,Rudow,1,D,75_80,1154
Neukölln,Rudow,1,D,80_85,864
Neukölln,Rudow,1,D,85_90,346
Neukölln,Rudow,1,D,90_95,91
Neukölln,Rudow,1,D,95 und älter,10
Neukölln,Rudow,2,A,00_05,73
Neukölln,Rudow,2,A,05_10,64
Neukölln,Rudow,2,A,10_15,73
Neukölln,Rudow,2,A,15_20,82
Neukölln,Rudow,2,A,20_25,167
Neukölln,Rudow,2,A,25_30,234
Neukölln,Rudow,2,A,30_35,244
Neukölln,Rudow,2,A,35_40,243
Neukölln,Rudow,2,A,40_45,223
Neukölln,Rudow,2,A,45_50,237
Neukölln,Rudow,2,A,50_55,216
Neukölln,Rudow,2,A,55_60,149
Neukölln,Rudow,2,A,60_65,108
Neukölln,Rudow,2,A,65_70,99
Neukölln,Rudow,2,A,70_75,84
Neukölln,Rudow,2,A,75_80,54
Neukölln,Rudow,2,A,80_85,47
Neukölln,Rudow,2,A,85_90,15
Neukölln,Rudow,2,A,90_95,16
Neukölln,Rudow,2,D,00_05,913
Neukölln,Rudow,2,D,05_10,950
Neukölln,Rudow,2,D,10_15,841
Neukölln,Rudow,2,D,15_20,891
Neukölln,Rudow,2,D,20_25,851
Neukölln,Rudow,2,D,25_30,746
Neukölln,Rudow,2,D,30_35,859
Neukölln,Rudow,2,D,35_40,1005
Neukölln,Rudow,2,D,40_45,978
Neukölln,Rudow,2,D,45_50,1033
Neukölln,Rudow,2,D,50_55,1468
Neukölln,Rudow,2,D,55_60,1716
Neukölln,Rudow,2,D,60_65,1373
Neukölln,Rudow,2,D,65_70,1340
Neukölln,Rudow,2,D,70_75,1226
Neukölln,Rudow,2,D,75_80,1320
Neukölln,Rudow,2,D,80_85,1115
Neukölln,Rudow,2,D,85_90,527
Neukölln,Rudow,2,D,90_95,180
Neukölln,Rudow,2,D,95 und älter,51
Neukölln,Gropiusstadt,1,A,00_05,129
Neukölln,Gropiusstadt,1,A,05_10,110
Neukölln,Gropiusstadt,1,A,10_15,135
Neukölln,Gropiusstadt,1,A,15_20,122
Neukölln,Gropiusstadt,1,A,20_25,226
Neukölln,Gropiusstadt,1,A,25_30,412
Neukölln,Gropiusstadt,1,A,30_35,469
Neukölln,Gropiusstadt,1,A,35_40,429
Neukölln,Gropiusstadt,1,A,40_45,401
Neukölln,Gropiusstadt,1,A,45_50,371
Neukölln,Gropiusstadt,1,A,50_55,316
Neukölln,Gropiusstadt,1,A,55_60,299
Neukölln,Gropiusstadt,1,A,60_65,247
Neukölln,Gropiusstadt,1,A,65_70,128
Neukölln,Gropiusstadt,1,A,70_75,97
Neukölln,Gropiusstadt,1,A,75_80,83
Neukölln,Gropiusstadt,1,A,80_85,69
Neukölln,Gropiusstadt,1,A,85_90,29
Neukölln,Gropiusstadt,1,A,90_95,3
Neukölln,Gropiusstadt,1,A,95 und älter,3
Neukölln,Gropiusstadt,1,D,00_05,919
Neukölln,Gropiusstadt,1,D,05_10,790
Neukölln,Gropiusstadt,1,D,10_15,732
Neukölln,Gropiusstadt,1,D,15_20,749
Neukölln,Gropiusstadt,1,D,20_25,786
Neukölln,Gropiusstadt,1,D,25_30,879
Neukölln,Gropiusstadt,1,D,30_35,904
Neukölln,Gropiusstadt,1,D,35_40,761
Neukölln,Gropiusstadt,1,D,40_45,597
Neukölln,Gropiusstadt,1,D,45_50,582
Neukölln,Gropiusstadt,1,D,50_55,777
Neukölln,Gropiusstadt,1,D,55_60,967
Neukölln,Gropiusstadt,1,D,60_65,828
Neukölln,Gropiusstadt,1,D,65_70,715
Neukölln,Gropiusstadt,1,D,70_75,731
Neukölln,Gropiusstadt,1,D,75_80,943
Neukölln,Gropiusstadt,1,D,80_85,789
Neukölln,Gropiusstadt,1,D,85_90,318
Neukölln,Gropiusstadt,1,D,90_95,58
Neukölln,Gropiusstadt,1,D,95 und älter,16
Neukölln,Gropiusstadt,2,A,00_05,134
Neukölln,Gropiusstadt,2,A,05_10,119
Neukölln,Gropiusstadt,2,A,10_15,98
Neukölln,Gropiusstadt,2,A,15_20,107
Neukölln,Gropiusstadt,2,A,20_25,227
Neukölln,Gropiusstadt,2,A,25_30,389
Neukölln,Gropiusstadt,2,A,30_35,419
Neukölln,Gropiusstadt,2,A,35_40,380
Neukölln,Gropiusstadt,2,A,40_45,372
Neukölln,Gropiusstadt,2,A,45_50,385
Neukölln,Gropiusstadt,2,A,50_55,370
Neukölln,Gropiusstadt,2,A,55_60,315
Neukölln,Gropiusstadt,2,A,60_65,203
Neukölln,Gropiusstadt,2,A,65_70,168
Neukölln,Gropiusstadt,2,A,70_75,138
Neukölln,Gropiusstadt,2,A,75_80,90
Neukölln,Gropiusstadt,2,A,80_85,49
Neukölln,Gropiusstadt,2,A,85_90,36
Neukölln,Gropiusstadt,2,A,90_95,6
Neukölln,Gropiusstadt,2,D,00_05,912
Neukölln,Gropiusstadt,2,D,05_10,766
Neukölln,Gropiusstadt,2,D,10_15,680
Neukölln,Gropiusstadt,2,D,15_20,684
Neukölln,Gropiusstadt,2,D,20_25,758
Neukölln,Gropiusstadt,2,D,25_30,833
Neukölln,Gropiusstadt,2,D,30_35,903
Neukölln,Gropiusstadt,2,D,35_40,618
Neukölln,Gropiusstadt,2,D,40_45,628
Neukölln,Gropiusstadt,2,D,45_50,615
Neukölln,Gropiusstadt,2,D,50_55,831
Neukölln,Gropiusstadt,2,D,55_60,1052
Neukölln,Gropiusstadt,2,D,60_65,978
Neukölln,Gropiusstadt,2,D,65_70,978
Neukölln,Gropiusstadt,2,D,70_75,1082
Neukölln,Gropiusstadt,2,D,75_80,1345
Neukölln,Gropiusstadt,2,D,80_85,1204
Neukölln,Gropiusstadt,2,D,85_90,604
Neukölln,Gropiusstadt,2,D,90_95,235
Neukölln,Gropiusstadt,2,D,95 und älter,56
Treptow-Köpenick,Alt-Treptow,1,A,00_05,36
Treptow-Köpenick,Alt-Treptow,1,A,05_10,28
Treptow-Köpenick,Alt-Treptow,1,A,10_15,16
Treptow-Köpenick,Alt-Treptow,1,A,15_20,29
Treptow-Köpenick,Alt-Treptow,1,A,20_25,75
Treptow-Köpenick,Alt-Treptow,1,A,25_30,199
Treptow-Köpenick,Alt-Treptow,1,A,30_35,261
Treptow-Köpenick,Alt-Treptow,1,A,35_40,226
Treptow-Köpenick,Alt-Treptow,1,A,40_45,142
Treptow-Köpenick,Alt-Treptow,1,A,45_50,106
Treptow-Köpenick,Alt-Treptow,1,A,50_55,109
Treptow-Köpenick,Alt-Treptow,1,A,55_60,40
Treptow-Köpenick,Alt-Treptow,1,A,60_65,35
Treptow-Köpenick,Alt-Treptow,1,A,65_70,19
Treptow-Köpenick,Alt-Treptow,1,A,70_75,13
Treptow-Köpenick,Alt-Treptow,1,A,75_80,6
Treptow-Köpenick,Alt-Treptow,1,D,00_05,403
Treptow-Köpenick,Alt-Treptow,1,D,05_10,340
Treptow-Köpenick,Alt-Treptow,1,D,10_15,274
Treptow-Köpenick,Alt-Treptow,1,D,15_20,213
Treptow-Köpenick,Alt-Treptow,1,D,20_25,158
Treptow-Köpenick,Alt-Treptow,1,D,25_30,256
Treptow-Köpenick,Alt-Treptow,1,D,30_35,516
Treptow-Köpenick,Alt-Treptow,1,D,35_40,551
Treptow-Köpenick,Alt-Treptow,1,D,40_45,569
Treptow-Köpenick,Alt-Treptow,1,D,45_50,388
Treptow-Köpenick,Alt-Treptow,1,D,50_55,403
Treptow-Köpenick,Alt-Treptow,1,D,55_60,397
Treptow-Köpenick,Alt-Treptow,1,D,60_65,260
Treptow-Köpenick,Alt-Treptow,1,D,65_70,143
Treptow-Köpenick,Alt-Treptow,1,D,70_75,97
Treptow-Köpenick,Alt-Treptow,1,D,75_80,109
Treptow-Köpenick,Alt-Treptow,1,D,80_85,91
Treptow-Köpenick,Alt-Treptow,1,D,85_90,49
Treptow-Köpenick,Alt-Treptow,1,D,90_95,18
Treptow-Köpenick,Alt-Treptow,1,D,95 und älter,4
Treptow-Köpenick,Alt-Treptow,2,A,00_05,40
Treptow-Köpenick,Alt-Treptow,2,A,05_10,27
Treptow-Köpenick,Alt-Treptow,2,A,10_15,24
Treptow-Köpenick,Alt-Treptow,2,A,15_20,21
Treptow-Köpenick,Alt-Treptow,2,A,20_25,64
Treptow-Köpenick,Alt-Treptow,2,A,25_30,168
Treptow-Köpenick,Alt-Treptow,2,A,30_35,283
Treptow-Köpenick,Alt-Treptow,2,A,35_40,244
Treptow-Köpenick,Alt-Treptow,2,A,40_45,132
Treptow-Köpenick,Alt-Treptow,2,A,45_50,98
Treptow-Köpenick,Alt-Treptow,2,A,50_55,57
Treptow-Köpenick,Alt-Treptow,2,A,55_60,44
Treptow-Köpenick,Alt-Treptow,2,A,60_65,22
Treptow-Köpenick,Alt-Treptow,2,A,65_70,16
Treptow-Köpenick,Alt-Treptow,2,A,70_75,9
Treptow-Köpenick,Alt-Treptow,2,A,75_80,15
Treptow-Köpenick,Alt-Treptow,2,A,85_90,3
Treptow-Köpenick,Alt-Treptow,2,D,00_05,361
Treptow-Köpenick,Alt-Treptow,2,D,05_10,332
Treptow-Köpenick,Alt-Treptow,2,D,10_15,246
Treptow-Köpenick,Alt-Treptow,2,D,15_20,187
Treptow-Köpenick,Alt-Treptow,2,D,20_25,160
Treptow-Köpenick,Alt-Treptow,2,D,25_30,272
Treptow-Köpenick,Alt-Treptow,2,D,30_35,557
Treptow-Köpenick,Alt-Treptow,2,D,35_40,664
Treptow-Köpenick,Alt-Treptow,2,D,40_45,551
Treptow-Köpenick,Alt-Treptow,2,D,45_50,383
Treptow-Köpenick,Alt-Treptow,2,D,50_55,357
Treptow-Köpenick,Alt-Treptow,2,D,55_60,334
Treptow-Köpenick,Alt-Treptow,2,D,60_65,189
Treptow-Köpenick,Alt-Treptow,2,D,65_70,161
Treptow-Köpenick,Alt-Treptow,2,D,70_75,133
Treptow-Köpenick,Alt-Treptow,2,D,75_80,154
Treptow-Köpenick,Alt-Treptow,2,D,80_85,139
Treptow-Köpenick,Alt-Treptow,2,D,85_90,94
Treptow-Köpenick,Alt-Treptow,2,D,90_95,41
Treptow-Köpenick,Alt-Treptow,2,D,95 und älter,6
Treptow-Köpenick,Plänterwald,1,A,00_05,28
Treptow-Köpenick,Plänterwald,1,A,05_10,19
Treptow-Köpenick,Plänterwald,1,A,10_15,9
Treptow-Köpenick,Plänterwald,1,A,15_20,16
Treptow-Köpenick,Plänterwald,1,A,20_25,53
Treptow-Köpenick,Plänterwald,1,A,25_30,133
Treptow-Köpenick,Plänterwald,1,A,30_35,143
Treptow-Köpenick,Plänterwald,1,A,35_40,93
Treptow-Köpenick,Plänterwald,1,A,40_45,77
Treptow-Köpenick,Plänterwald,1,A,45_50,61
Treptow-Köpenick,Plänterwald,1,A,50_55,27
Treptow-Köpenick,Plänterwald,1,A,55_60,36
Treptow-Köpenick,Plänterwald,1,A,60_65,12
Treptow-Köpenick,Plänterwald,1,A,65_70,7
Treptow-Köpenick,Plänterwald,1,A,70_75,10
Treptow-Köpenick,Plänterwald,1,A,80_85,3
Treptow-Köpenick,Plänterwald,1,D,00_05,252
Treptow-Köpenick,Plänterwald,1,D,05_10,208
Treptow-Köpenick,Plänterwald,1,D,10_15,164
Treptow-Köpenick,Plänterwald,1,D,15_20,127
Treptow-Köpenick,Plänterwald,1,D,20_25,196
Treptow-Köpenick,Plänterwald,1,D,25_30,255
Treptow-Köpenick,Plänterwald,1,D,30_35,449
Treptow-Köpenick,Plänterwald,1,D,35_40,465
Treptow-Köpenick,Plänterwald,1,D,40_45,387
Treptow-Köpenick,Plänterwald,1,D,45_50,273
Treptow-Köpenick,Plänterwald,1,D,50_55,384
Treptow-Köpenick,Plänterwald,1,D,55_60,405
Treptow-Köpenick,Plänterwald,1,D,60_65,273
Treptow-Köpenick,Plänterwald,1,D,65_70,193
Treptow-Köpenick,Plänterwald,1,D,70_75,146
Treptow-Köpenick,Plänterwald,1,D,75_80,197
Treptow-Köpenick,Plänterwald,1,D,80_85,231
Treptow-Köpenick,Plänterwald,1,D,85_90,113
Treptow-Köpenick,Plänterwald,1,D,90_95,39
Treptow-Köpenick,Plänterwald,1,D,95 und älter,3
Treptow-Köpenick,Plänterwald,2,A,00_05,35
Treptow-Köpenick,Plänterwald,2,A,05_10,25
Treptow-Köpenick,Plänterwald,2,A,10_15,13
Treptow-Köpenick,Plänterwald,2,A,15_20,3
Treptow-Köpenick,Plänterwald,2,A,20_25,58
Treptow-Köpenick,Plänterwald,2,A,25_30,128
Treptow-Köpenick,Plänterwald,2,A,30_35,105
Treptow-Köpenick,Plänterwald,2,A,35_40,81
Treptow-Köpenick,Plänterwald,2,A,40_45,63
